,User attribute 1,User attribute 2,User attribute 3,User attribute 4,User attribute 5,User attribute 6,User attribute 7,User attribute 8,User attribute 9,User attribute 11,User attribute 12,Age,Phone OS version,Countries,User source sh,User attribute 10,Phone brand sh,Target variable Y
727,32,0,5,1,0.016949152539999998,0.3305084746,0.0,118,0,1,1,34,8.0.0,US,Facebook,MV,samsung,0
7979,52,0,2,1,0.06976744186,0.09302325581,0.0,43,0,1,0,54,7,US,MV,MV,samsung,0
654,19,0,2,0,0.01851851852,0.2222222222,0.0,54,0,0,1,21,8.0.0,US,Facebook,MV,motorola,0
7741,33,0,14,3,0.03726708075,0.2236024845,0.0,161,0,0,1,35,8.0.0,GB,MV,MV,HUAWEI,0
4794,34,0,0,0,0.02564102564,0.07692307692000001,0.0,39,0,1,1,36,8.0.0,FI,Bidalgo - Facebook,MV,Sony,0
6643,26,0,1,1,0.0350877193,0.01754385965,0.0,57,0,1,0,28,7,US,MV,MV,Xiaomi,0
7415,55,0,0,0,0.1111111111,0.2,0.0,45,0,1,0,57,7,US,UnityAds - Android,MV,samsung,0
7917,31,0,1,2,0.025,0.08125,0.0,160,0,0,1,33,9,SE,Bidalgo - Instagram,MV,OnePlus,0
2344,24,0,2,1,0.03174603175,0.15873015869999998,0.0,63,0,0,1,26,9,SE,Bidalgo - Facebook,MV,HUAWEI,0
8337,24,0,1,0,0.02380952381,0.1904761905,0.0,42,0,1,0,26,6.0.1,US,Fluent,Fluent,samsung,0
4727,26,0,0,1,0.01408450704,0.0,0.0,71,0,0,0,28,7,US,Fluent,Fluent,samsung,0
2824,38,0,2,0,0.06896551724,0.03448275862,0.0,58,0,0,0,40,7.1.1,FR,Bidalgo - Facebook,MV,Sony,0
9087,28,0,4,1,0.0,0.1578947368,0.0,19,0,1,0,30,7,FI,Facebook,MV,HUAWEI,0
5164,28,0,3,3,0.06015037593999999,0.17293233079999998,0.0,133,0,0,1,30,8.0.0,GB,Bidalgo - Facebook,MV,samsung,0
4206,30,0,4,1,0.01282051282,0.1538461538,0.0,156,0,0,1,32,8.0.0,SE,Facebook,MV,samsung,0
534,29,0,3,1,0.04,0.06666666667,0.0,75,0,1,1,31,8.0.0,US,MV,MV,samsung,0
5265,16,0,1,2,0.0,0.04444444444,0.0,45,0,0,1,18,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
8364,46,0,3,1,0.02173913043,0.1304347826,0.0,46,0,1,1,48,8.1.0,US,Bidalgo - Facebook,MV,Other,0
2860,19,0,1,1,0.0,0.1958762887,0.0,97,0,0,1,21,8.0.0,US,Facebook,MV,samsung,0
4378,22,0,4,1,0.0,0.1951219512,0.0,41,0,0,1,24,8.0.0,FR,Bidalgo - Instagram,MV,samsung,0
3499,18,1,6,0,0.0,0.5277777778,1.0,108,1,0,0,20,7,US,Bidalgo - Facebook,MV,LGE,0
5007,15,0,0,0,0.0,0.04347826087,0.0,23,0,0,1,17,8.0.0,CA,MV,MV,LGE,0
3426,27,0,1,1,0.08333333333,0.0625,0.0,96,0,0,1,29,8.1.0,SE,Facebook,MV,HUAWEI,0
4107,18,0,1,0,0.03076923077,0.09230769231,0.0,65,0,0,0,20,6.0.1,GB,Bidalgo - Instagram,MV,samsung,0
1305,31,0,1,0,0.0,0.1,0.0,20,0,1,0,33,6,GB,YouTube,MV,HUAWEI,0
2219,38,0,1,0,0.0,0.09090909091,0.0,44,0,0,0,40,7.1.1,SG,Facebook,MV,samsung,0
8459,29,0,0,0,0.0,0.07692307692000001,0.0,26,0,0,0,31,6.0.1,US,Fluent,Fluent,samsung,0
7650,42,0,1,2,0.02040816327,0.14285714289999998,0.0,49,0,1,1,44,8.1.0,US,Bidalgo - Facebook,MV,samsung,0
767,23,0,2,1,0.0,0.4342105263,0.0,76,0,0,1,25,8.1.0,DK,Facebook,MV,Global,0
1473,19,0,4,1,0.017857142859999998,0.1964285714,0.0,56,0,0,0,21,7,US,Facebook,MV,LGE,0
1142,23,0,5,0,0.005617977528,0.6292134831,0.0,178,0,0,1,25,8.0.0,US,Google Adwords,MV,motorola,0
2994,38,0,3,1,0.0,0.21875,0.0,32,0,1,0,40,7.1.1,US,Facebook,MV,motorola,0
6147,20,0,1,1,0.0253164557,0.07172995781000001,0.0,237,0,1,0,22,7.1.1,SG,Bidalgo - Instagram,MV,OPPO,0
8605,19,1,4,1,0.02684563758,0.255033557,1.0,149,1,1,0,21,7.1.1,US,Bidalgo - Facebook,MV,LENOVO,0
7490,19,0,0,0,0.0,0.057692307689999986,0.0,52,0,0,0,21,7.1.1,US,Facebook,MV,ZTE,0
5294,28,0,2,1,0.006289308176,0.2012578616,0.0,159,0,0,1,30,8.0.0,FI,Facebook,MV,OnePlus,0
1208,31,0,2,0,0.02459016393,0.1967213115,0.0,122,0,1,1,33,9,GB,Fyber - Android,MV,samsung,0
3678,23,0,0,0,0.04166666667,0.04166666667,0.0,48,0,0,1,25,8.0.0,US,UnityAds - Android,MV,motorola,0
8752,28,0,1,0,0.1212121212,0.2121212121,0.0,33,0,1,0,30,6.0.1,US,Bidalgo - Facebook,MV,samsung,0
5712,25,0,0,0,0.0,0.0243902439,0.0,41,0,0,0,27,6.0.1,AU,Bidalgo - Instagram,MV,OnePlus,0
8959,20,0,1,1,0.01587301587,0.2380952381,0.0,126,0,1,1,22,8.0.0,FI,Facebook,MV,samsung,0
1343,43,0,2,2,0.1339285714,0.2053571429,0.0,112,0,1,1,45,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
7649,41,0,3,0,0.0,0.3928571429,0.0,28,0,1,0,43,5.1,GB,Bidalgo - Facebook,MV,Other,0
3179,23,0,3,0,0.0,0.2941176471,0.0,17,0,0,0,25,5.1.1,CA,Google Adwords,MV,samsung,0
350,20,0,4,2,0.02212389381,0.2654867257,0.0,226,0,0,1,22,9,CA,Bidalgo - Facebook,MV,OnePlus,0
3036,31,0,1,0,0.0,0.1568627451,0.0,51,0,0,1,33,8.0.0,US,Facebook,MV,HUAWEI,0
8057,30,0,1,0,0.02272727273,0.06818181818,0.0,44,0,0,1,32,8.0.0,GB,Bidalgo - Facebook,MV,Sony,0
4710,31,0,3,3,0.05263157895,0.04093567251,0.0,171,0,1,1,33,8.0.0,US,Fluent,Fluent,samsung,0
8378,19,0,1,0,0.0,0.05882352941000001,0.0,51,0,0,1,21,8.0.0,CA,Bidalgo - Instagram,MV,samsung,0
869,32,0,2,1,0.04545454545,0.2272727273,0.0,44,0,0,0,34,7,DK,Facebook,MV,HUAWEI,1
7488,58,0,4,2,0.1314285714,0.12,0.0,175,0,1,1,60,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
7324,24,0,1,1,0.04761904762,0.07142857142999999,0.0,42,0,0,0,26,7,FR,Bidalgo - Instagram,MV,samsung,0
737,15,0,2,1,0.05633802817000001,0.05633802817000001,0.0,71,0,1,1,17,8.0.0,CA,Facebook,MV,samsung,0
3721,22,0,1,1,0.03225806452,0.0,0.0,31,0,0,0,24,7.1.1,US,Bidalgo - Facebook,MV,samsung,0
3163,15,0,5,2,0.02272727273,0.13636363640000002,0.0,88,0,0,0,17,7,IN,Other,MV,samsung,0
8940,12,0,0,0,0.0,0.03333333333,0.0,30,0,0,0,14,7.1.1,US,MV,MV,ZTE,0
7852,37,0,2,1,0.0,0.1470588235,0.0,34,0,0,0,39,7,US,Facebook,MV,LGE,0
9415,31,0,1,0,0.018867924530000003,0.09433962264,0.0,53,0,1,0,33,7,SG,Bidalgo - Facebook,MV,samsung,0
4414,26,0,0,0,0.02857142857,0.0,0.0,35,0,0,0,28,6.0.1,US,Bidalgo - Facebook,MV,samsung,0
798,30,0,3,1,0.0,0.0404040404,0.0,99,0,0,1,32,8.0.0,US,Other,MV,samsung,0
3769,48,0,1,0,0.03278688525,0.1147540984,0.0,61,0,1,1,50,8.0.0,CA,MV,MV,samsung,0
7158,17,0,1,0,0.02040816327,0.1224489796,0.0,49,0,0,1,19,8.0.0,US,Other,MV,motorola,0
1686,37,0,1,0,0.02298850575,0.1494252874,0.0,87,0,0,0,39,7.1.1,US,Bidalgo - Facebook,MV,ZTE,0
2000,23,0,3,1,0.03448275862,0.2413793103,0.0,87,0,0,1,25,8.0.0,US,Facebook,MV,samsung,0
3027,12,0,2,1,0.01851851852,0.2407407407,0.0,108,0,0,1,14,8.0.0,US,MV,MV,samsung,0
6475,19,0,0,0,0.0,0.3125,0.0,32,0,0,0,21,7.1.2,US,Facebook,MV,LGE,0
2794,43,0,5,0,0.0,0.1860465116,0.0,86,0,0,0,45,7,US,MV,MV,TCL,0
6247,36,0,6,0,0.0625,0.21875,0.0,96,0,0,1,38,8.0.0,GB,Facebook,MV,LGE,0
2838,41,0,1,1,0.04838709677,0.06451612903,0.0,62,0,0,1,43,9,AU,Bidalgo - Instagram,MV,HUAWEI,0
5975,27,0,6,2,0.04705882353,0.09411764706,0.0,85,0,0,1,29,8.0.0,SE,Bidalgo - Instagram,MV,samsung,0
742,24,0,1,0,0.1568627451,0.1960784314,0.0,51,0,0,0,26,7,US,Bidalgo - Instagram,MV,LGE,0
6425,21,0,1,3,0.02189781022,0.007299270073,0.0,137,0,1,1,23,8.0.0,NZ,Bidalgo - Instagram,MV,OnePlus,0
4187,26,1,7,1,0.01910828025,0.1401273885,1.0,157,1,1,1,28,8.1.0,US,Bidalgo - Facebook,MV,samsung,0
5824,27,0,4,0,0.0,0.4107142857,0.0,56,0,0,1,29,8.0.0,US,MV,MV,LGE,0
8410,51,0,0,0,0.05405405405,0.05405405405,0.0,37,0,1,0,53,7.1.1,US,Bidalgo - Facebook,MV,Coolpad,0
5697,46,0,5,1,0.09375,0.328125,0.0,64,0,1,0,48,6,CA,Other,MV,LGE,0
3815,25,0,3,2,0.05128205128,0.1623931624,0.0,117,0,1,1,27,8.0.0,US,Fluent,Fluent,samsung,0
4002,23,0,3,0,0.0119760479,0.2095808383,0.0,167,0,0,1,25,8.0.0,FR,Bidalgo - Instagram,MV,samsung,0
6449,44,0,3,1,0.02325581395,0.2790697674,0.0,43,0,1,0,46,7,CA,Bidalgo - Facebook,MV,motorola,0
7729,28,0,1,0,0.02173913043,0.0652173913,0.0,46,0,0,0,30,6.0.1,FR,Bidalgo - Instagram,MV,samsung,0
8077,23,0,1,1,0.07843137255,0.09803921569,0.0,51,0,0,1,25,8.0.0,NO,Bidalgo - Instagram,MV,samsung,0
4540,42,0,0,1,0.029411764710000007,0.04901960784,0.0,102,0,0,0,44,7.1.1,US,Bidalgo - Facebook,MV,ZTE,0
2525,23,0,1,1,0.0125,0.05,0.0,80,0,0,1,25,8.0.0,SE,Bidalgo - Instagram,MV,samsung,0
3059,33,0,1,2,0.03381642512,0.1352657005,1.0,207,1,0,1,35,8.1.0,AU,Facebook,MV,OPPO,0
7873,33,0,1,0,0.02777777778,0.05555555556,0.0,36,0,1,0,35,7,US,Facebook,MV,LGE,0
6750,21,0,4,1,0.05188679245,0.2924528302,0.0,212,0,0,1,23,9,FI,Facebook,MV,OnePlus,0
3101,56,0,4,0,0.02564102564,0.1538461538,0.0,78,0,1,1,58,8.0.0,DE,Facebook,MV,samsung,0
7828,31,0,3,1,0.0,0.1153846154,0.0,26,0,1,0,33,7,US,MV,MV,LGE,0
4729,44,0,1,0,0.04444444444,0.2666666667,0.0,45,0,0,0,46,7.1.2,US,Facebook,MV,LGE,0
6121,40,0,0,1,0.0,0.0,0.0,44,0,1,0,42,7,US,Bidalgo - Facebook,MV,AlcatelOneTouch,0
1144,30,0,2,0,0.0,0.2,2.0,10,1,0,0,32,5.1.1,US,Other,MV,samsung,0
4533,28,0,1,0,0.0,0.2380952381,0.0,21,0,0,0,30,5.1.1,US,Facebook,MV,LGE,0
2675,38,0,11,0,0.01941747573,0.3398058252,0.0,103,0,0,1,40,8.0.0,GB,Fyber - Android,MV,samsung,0
1393,28,0,0,0,0.0,0.07272727272999999,0.0,55,0,0,0,30,5,SG,Facebook,MV,samsung,0
5218,22,0,4,0,0.0,0.5,0.0,52,0,0,0,24,7,FR,Other,MV,Other,0
9819,20,0,3,0,0.0,0.05594405594,0.0,143,0,0,0,22,7.1.1,AU,Facebook,MV,OPPO,0
2021,23,0,6,0,0.0,0.4423076923,1.0,104,1,0,0,25,7,FI,MV,MV,samsung,0
4159,57,0,6,1,0.009090909091,0.2818181818,0.0,110,0,1,1,59,8.0.0,CA,MV,MV,samsung,0
6057,18,0,1,0,0.0,0.1704545455,0.0,88,0,0,0,20,7,US,Facebook,MV,samsung,0
557,29,0,1,0,0.0,0.05681818182,0.0,88,0,1,1,31,9,NO,Bidalgo - Facebook,MV,OnePlus,0
4653,25,0,0,1,0.0350877193,0.0701754386,0.0,57,0,0,0,27,7,US,MV,MV,LGE,0
8106,13,0,2,0,0.0,0.1206896552,0.0,58,0,0,1,15,9,SE,Bidalgo - Instagram,MV,samsung,0
4918,36,0,9,1,0.05681818182,0.2727272727,0.0,88,0,0,1,38,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
3173,44,0,0,0,0.05,0.08333333333,0.0,60,0,1,0,46,7.1.1,US,Bidalgo - Facebook,MV,ZTE,0
3237,24,0,2,0,0.09302325581,0.1162790698,0.0,43,0,0,1,26,8.0.0,DE,Bidalgo - Instagram,MV,HUAWEI,0
2338,33,0,3,0,0.0,0.2352941176,0.0,34,0,1,0,35,7.1.1,US,MV,MV,google,0
2405,32,0,2,3,0.1086956522,0.0652173913,0.0,46,0,1,1,34,8.1.0,US,Bidalgo - Snapchat,MV,LGE,0
4185,19,0,1,0,0.0,0.1176470588,0.0,17,0,0,0,21,5.1.1,CA,MV,MV,HUAWEI,0
3719,32,0,2,3,0.01333333333,0.1333333333,0.0,75,0,0,1,34,8.0.0,US,Bidalgo - Facebook,MV,motorola,0
6480,31,0,8,0,0.01428571429,0.2571428571,0.0,70,0,0,1,33,8.0.0,GB,Bidalgo - Facebook,MV,Sony,0
5112,64,0,9,1,0.01948051948,0.4025974026,0.0,154,0,0,0,66,7,US,Bidalgo - Facebook,MV,LGE,0
824,55,0,1,0,0.04545454545,0.09090909091,0.0,110,0,1,1,57,8.0.0,CA,Facebook,MV,samsung,0
9938,18,0,0,0,0.0,0.1071428571,0.0,56,0,1,0,20,6.0.1,AU,MV,MV,samsung,0
8113,14,0,4,0,0.0,0.2676056338,0.0,71,0,0,0,16,7.1.1,SG,MV,MV,Xiaomi,0
3720,18,0,2,0,0.01449275362,0.2753623188,0.0,69,0,0,1,20,8.0.0,GB,Facebook,MV,samsung,0
6916,22,0,0,2,0.018181818180000003,0.2545454545,0.0,55,0,0,1,24,8.0.0,US,Facebook,MV,motorola,0
8341,56,0,12,1,0.04761904762,0.3095238095,0.0,126,0,1,1,58,8.1.0,US,Facebook,MV,samsung,0
663,27,0,0,2,0.0,0.02325581395,0.0,43,0,0,1,29,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
3190,23,0,0,0,0.0,0.04761904762,0.0,21,0,0,0,25,5.1.1,GB,Bidalgo - Instagram,MV,samsung,0
2494,32,0,3,1,0.03669724771,0.16513761470000002,0.0,109,0,1,1,34,9,US,Bidalgo - Facebook,MV,samsung,1
8357,22,0,3,3,0.02836879433,0.13475177300000002,0.0,141,0,0,1,24,8.0.0,DK,Bidalgo - Facebook,MV,samsung,0
4281,19,0,5,2,0.0,0.2405063291,0.0,79,0,0,0,21,7,US,Facebook,MV,LGE,0
8799,19,0,2,2,0.0,0.1525423729,0.0,59,0,1,0,21,7,US,Facebook,MV,samsung,0
6096,22,0,0,0,0.0,0.0,0.0,38,0,1,0,24,7.1.1,US,Facebook,MV,ZTE,0
8839,22,0,2,1,0.0,0.1764705882,0.0,34,0,0,1,24,8.1.0,US,Bidalgo - Instagram,MV,LGE,0
2524,27,0,4,1,0.01612903226,0.2096774194,0.0,124,0,0,1,29,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
3021,14,0,1,0,0.02298850575,0.1034482759,0.0,87,0,1,1,16,8.1.0,US,Facebook,MV,samsung,0
8738,22,0,1,1,0.0,0.08108108107999999,0.0,74,0,0,1,24,8.0.0,US,Facebook,MV,samsung,0
879,23,0,0,0,0.0,0.1967213115,0.0,61,0,0,0,25,7,GB,Facebook,MV,samsung,0
1064,13,0,0,0,0.0,0.15,0.0,20,0,0,1,15,8.1.0,FI,Facebook,MV,Global,0
131,20,0,3,1,0.0,0.03125,0.0,32,0,0,1,22,8.0.0,FI,Facebook,MV,HUAWEI,0
6132,19,0,5,1,0.018181818180000003,0.1454545455,0.0,55,0,0,1,21,8.0.0,CA,Bidalgo - Instagram,MV,samsung,0
181,30,0,1,0,0.01851851852,0.1851851852,0.0,54,0,1,1,32,8.1.0,US,Bidalgo - Facebook,MV,Other,0
6246,34,0,1,0,0.0078125,0.1171875,0.0,128,0,0,0,36,5.1.1,AU,YouTube,MV,OPPO,0
2318,34,0,2,0,0.0,0.1395348837,0.0,86,0,0,0,36,7.1.2,US,Bidalgo - Instagram,MV,LGE,0
5531,84,0,1,0,0.06666666667,0.05333333333,0.0,75,0,1,0,86,7.1.1,US,Bidalgo - Facebook,MV,samsung,0
1850,44,0,5,4,0.02150537634,0.05913978495,0.0,186,0,1,1,46,8.0.0,US,Other,MV,samsung,0
4920,38,0,0,1,0.2807017544,0.01754385965,0.0,57,0,1,0,40,7.1.1,US,MV,MV,samsung,1
3610,44,0,0,0,0.06451612903,0.06451612903,0.0,31,0,1,1,46,8.1.0,CA,Bidalgo - Facebook,MV,LGE,0
8252,15,0,0,0,0.0625,0.25,0.0,32,0,0,0,17,6.0.1,US,Bidalgo - Instagram,MV,Alco,0
5685,34,0,7,3,0.04316546763,0.09352517986,0.0,278,0,1,1,36,8.0.0,AU,Bidalgo - Facebook,MV,samsung,0
9974,21,0,2,0,0.05494505495,0.08791208791,0.0,91,0,1,1,23,8.0.0,US,Fluent,Fluent,samsung,0
1580,40,0,1,1,0.03225806452,0.13978494619999998,0.0,93,0,0,1,42,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
8626,34,0,2,0,0.03816793893,0.1221374046,3.0,131,1,0,1,36,8.1.0,DE,MV,MV,samsung,0
6305,33,0,9,2,0.0,0.28,0.0,50,0,1,0,35,7,US,Bidalgo - Facebook,MV,LGE,0
1311,21,0,2,3,0.018867924530000003,0.09433962264,0.0,53,0,0,0,23,6.0.1,US,Facebook,MV,LGE,1
365,31,0,7,3,0.01851851852,0.3148148148,0.0,54,0,1,0,33,6.0.1,US,MV,MV,samsung,0
3959,19,0,3,1,0.038461538460000014,0.2307692308,0.0,52,0,0,1,21,8.1.0,CA,Bidalgo - Instagram,MV,samsung,0
336,21,0,2,1,0.01111111111,0.1666666667,0.0,180,0,0,1,23,8.0.0,SE,Facebook,MV,samsung,0
7542,22,0,0,0,0.02298850575,0.04597701149,0.0,87,0,1,1,24,9,US,Bidalgo - Facebook,MV,samsung,0
9249,23,0,1,1,0.0,0.2448979592,0.0,49,0,0,0,25,7,US,Facebook,MV,LGE,0
1406,18,0,1,1,0.07042253521000001,0.04225352113,0.0,71,0,1,1,20,8.0.0,NO,Bidalgo - Instagram,MV,Sony,0
2166,20,0,3,0,0.0,0.2258064516,0.0,62,0,0,0,22,7,SE,Bidalgo - Facebook,MV,samsung,0
7435,35,0,2,1,0.01960784314,0.1176470588,0.0,51,0,0,1,37,8.1.0,FI,Facebook,MV,HUAWEI,0
4077,41,0,3,0,0.0,0.2083333333,0.0,48,0,0,1,43,8.0.0,CA,MV,MV,samsung,0
8654,28,0,9,1,0.0,0.4368932039,0.0,103,0,0,1,30,8.0.0,CA,Google Adwords,MV,samsung,0
6168,23,0,3,0,0.0,0.2,0.0,65,0,0,1,25,8.0.0,DE,Facebook,MV,samsung,0
2621,22,0,2,1,0.0,0.06,0.0,50,0,0,0,24,7,US,Facebook,MV,samsung,0
199,34,0,2,0,0.0,0.2222222222,0.0,27,0,0,0,36,7,US,Facebook,MV,LGE,0
3064,36,0,3,2,0.02083333333,0.052083333330000016,1.0,96,1,0,0,38,7,FR,MV,MV,asus,0
8958,22,0,0,0,0.1011235955,0.02247191011,0.0,89,0,0,1,24,8.0.0,SE,Bidalgo - Instagram,MV,samsung,0
1218,24,0,1,1,0.0,0.1086956522,0.0,46,0,0,0,26,7.1.1,US,Facebook,MV,ALCATEL,0
553,30,0,1,0,0.03076923077,0.3692307692,0.0,130,0,0,1,32,9,DK,Facebook,MV,HUAWEI,0
1904,28,0,0,0,0.03703703704,0.07407407407000001,0.0,27,0,1,1,30,8.1.0,US,Bidalgo - Facebook,MV,Yulong,0
8862,29,0,2,0,0.03921568627,0.2549019608,0.0,51,0,1,1,31,8.1.0,GB,Facebook,MV,HUAWEI,0
7574,23,0,2,1,0.05333333333,0.1333333333,0.0,75,0,1,1,25,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
5143,21,0,1,2,0.0701754386,0.0350877193,0.0,57,0,1,0,23,7.1.1,US,Bidalgo - Facebook,MV,ZTE,0
1230,28,0,1,1,0.1029411765,0.1764705882,0.0,68,0,0,0,30,7,DE,Facebook,MV,samsung,0
3423,39,0,2,1,0.01183431953,0.124260355,0.0,169,0,1,1,41,8.1.0,GB,Bidalgo - Facebook,MV,OnePlus,0
485,22,0,0,0,0.0,0.1111111111,0.0,27,0,1,0,24,6.0.1,US,Facebook,MV,samsung,0
6339,26,0,3,0,0.04347826087,0.152173913,0.0,46,0,0,0,28,6.0.1,US,Facebook,MV,samsung,0
5406,16,0,3,1,0.0,0.1791044776,0.0,67,0,1,1,18,8.0.0,CA,UnityAds - Android,MV,HUAWEI,0
4992,18,0,2,0,0.01801801802,0.2702702703,0.0,111,0,0,1,20,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
4686,31,0,5,1,0.04395604396,0.14285714289999998,0.0,91,0,1,1,33,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
4526,22,0,1,2,0.03921568627,0.03921568627,0.0,51,0,1,0,24,5.1.1,US,Facebook,MV,samsung,0
732,27,0,3,1,0.02459016393,0.2213114754,0.0,122,0,0,1,29,9,US,MV,MV,samsung,0
2686,18,0,3,1,0.0,0.2702702703,0.0,74,0,0,1,20,8.0.0,SE,Bidalgo - Facebook,MV,HUAWEI,0
6749,34,0,4,0,0.06060606061000001,0.196969697,0.0,132,0,0,1,36,9,US,Facebook,MV,Google,0
8279,62,0,1,0,0.0,0.0243902439,0.0,41,0,1,0,64,5.1.1,US,Facebook,MV,Coolpad,0
4138,30,0,1,2,0.06741573034,0.08988764045,0.0,89,0,1,1,32,8.0.0,US,Fluent,Fluent,samsung,0
8692,25,0,1,0,0.02816901408,0.0985915493,0.0,71,0,0,0,27,7,FI,MV,MV,HUAWEI,1
6230,19,0,2,1,0.05607476636,0.1028037383,0.0,107,0,0,1,21,8.0.0,GB,Bidalgo - Instagram,MV,samsung,0
7721,28,0,2,1,0.019230769230000003,0.09615384615,0.0,52,0,0,0,30,6.0.1,FR,Bidalgo - Facebook,MV,samsung,0
9983,48,0,1,0,0.0,0.1,0.0,30,0,0,0,50,5.0.1,US,Facebook,MV,LGE,0
6834,20,0,0,0,0.0,0.0,0.0,14,0,0,0,22,5.1.1,US,Facebook,MV,samsung,0
1005,22,0,8,1,0.050955414010000005,0.16560509550000002,0.0,157,0,0,0,24,6.0.1,US,MV,MV,Other,0
9501,50,0,2,2,0.01960784314,0.07843137255,0.0,51,0,1,1,52,8.1.0,US,Bidalgo - Facebook,MV,TCL,0
8994,26,0,5,1,0.019230769230000003,0.2596153846,0.0,104,0,0,1,28,8.0.0,FR_RO,Other,MV,samsung,0
7877,27,0,1,1,0.03225806452,0.08064516129,0.0,62,0,1,0,29,7,US,Facebook,MV,samsung,0
7387,33,0,2,0,0.05882352941000001,0.3382352941,0.0,68,0,0,1,35,8.1.0,US,Facebook,MV,samsung,0
5716,39,0,2,0,0.03125,0.15625,0.0,32,0,1,0,41,7.1.1,US,Facebook,MV,samsung,0
1944,23,0,4,1,0.0,0.2718894009,0.0,217,0,0,1,25,8.0.0,US,Facebook,MV,samsung,0
5846,58,0,4,1,0.05479452055,0.2602739726,0.0,73,0,0,0,60,7.1.2,US,Fluent,Fluent,LGE,0
8578,30,0,2,0,0.25,0.3125,0.0,16,0,1,0,32,5.1.1,US,Facebook,MV,LGE,0
2554,31,0,1,1,0.1111111111,0.06944444444,0.0,72,0,0,1,33,8.0.0,US,Facebook,MV,samsung,0
4255,23,0,0,0,0.0,0.1860465116,0.0,43,0,0,0,25,7,US,Facebook,MV,samsung,0
1875,30,0,3,1,0.0,0.2,0.0,45,0,0,0,32,7.1.1,US,MV,MV,motorola,0
4030,18,0,2,0,0.01724137931,0.1724137931,0.0,58,0,0,0,20,7,US,Facebook,MV,motorola,0
5170,23,0,1,0,0.0,0.25,0.0,28,0,0,0,25,6.0.1,US,YouTube,MV,LGE,0
8365,29,0,0,0,0.0,0.04,0.0,25,0,0,0,31,5.1.1,FR,MV,MV,samsung,0
459,30,0,0,2,0.03571428571,0.0,0.0,112,0,0,1,32,8.0.0,GB,Bidalgo - Facebook,MV,samsung,0
4857,21,0,2,0,0.0,0.1739130435,0.0,23,0,0,0,23,5.1.1,GB,Bidalgo - Instagram,MV,samsung,0
7617,27,0,5,0,0.05084745763,0.2711864407,0.0,59,0,0,0,29,7.1.1,US,MV,MV,motorola,1
1172,25,0,0,0,0.0,0.1282051282,0.0,39,0,1,0,27,4.4.2,CA,Bidalgo - Facebook,MV,samsung,0
1346,50,0,3,3,0.1036036036,0.0990990991,0.0,222,0,1,1,52,9,US,Bidalgo - Facebook,MV,samsung,0
5666,41,0,6,0,0.009009009009,0.5135135135,0.0,111,0,1,1,43,8.0.0,GB,UnityAds - Android,MV,samsung,0
7898,28,0,2,0,0.0325203252,0.1869918699,0.0,123,0,1,1,30,8.0.0,US,Fluent,Fluent,samsung,0
764,46,0,0,0,0.1168831169,0.1818181818,0.0,77,0,0,1,48,8.0.0,DE,Facebook,MV,samsung,0
5635,17,0,2,0,0.01123595506,0.1011235955,0.0,89,0,0,0,19,7.1.1,GB,Bidalgo - Instagram,MV,ZTE,0
7753,58,0,3,0,0.0,0.4432989691,0.0,97,0,1,0,60,7.1.1,US,MV,MV,ALCATEL,0
4379,14,0,4,0,0.03333333333,0.2666666667,0.0,30,0,1,0,16,7.1.2,US,YouTube,MV,LGE,0
7178,19,0,0,0,0.0,0.2,0.0,35,0,0,0,21,7,US,Bidalgo - Facebook,MV,LGE,0
6043,28,0,1,0,0.0,0.1818181818,0.0,22,0,0,0,30,7,US,Bidalgo - Facebook,MV,LGE,0
9949,38,1,3,0,0.01041666667,0.1979166667,1.0,96,1,0,0,40,7,DK,Bidalgo - Facebook,MV,samsung,0
3087,20,0,1,2,0.03333333333,0.06666666667,0.0,30,0,1,1,22,8.1.0,US,Bidalgo - Instagram,MV,LGE,0
6863,22,0,2,1,0.0,0.3720930233,0.0,43,0,0,1,24,8.0.0,US,Other,MV,motorola,0
7695,28,0,1,1,0.05633802817000001,0.02816901408,2.0,71,1,0,0,30,5.1.1,FR,Bidalgo - Facebook,MV,samsung,0
700,46,0,0,0,0.0,0.05660377357999999,0.0,53,0,0,1,48,8.0.0,GB,MV,MV,samsung,0
3464,19,0,0,1,0.0,0.05714285714,0.0,35,0,1,0,21,7,US,Facebook,MV,LGE,0
8406,13,0,1,1,0.02222222222,0.08888888889,0.0,45,0,0,1,15,8.1.0,US,MV,MV,LGE,0
5290,37,0,4,0,0.03389830508,0.1525423729,0.0,59,0,1,1,39,8.0.0,US,UnityAds - Android,MV,motorola,0
7002,37,0,4,3,0.02739726027,0.301369863,0.0,73,0,1,1,39,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
2416,35,0,3,3,0.025,0.3,0.0,160,0,1,1,37,9,US,Bidalgo - Facebook,MV,samsung,0
